,ZIP,STATE,MSA No.,MSA NAME
24887,53150,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24888,53151,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24889,53152,WI,16980,"Chicago-Naperville-Joliet, IL-IN-WI MSA"
24890,53153,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24891,53154,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24892,53156,WI,99047,WI NONMETROPOLITAN AREA
24893,53157,WI,99047,WI NONMETROPOLITAN AREA
24894,53158,WI,16980,"Chicago-Naperville-Joliet, IL-IN-WI MSA"
24895,53159,WI,16980,"Chicago-Naperville-Joliet, IL-IN-WI MSA"
24896,53167,WI,39540,"Racine, WI MSA"
24897,53168,WI,16980,"Chicago-Naperville-Joliet, IL-IN-WI MSA"
24898,53170,WI,16980,"Chicago-Naperville-Joliet, IL-IN-WI MSA"
24901,ZIP CODE,STATE,MSA No.,MSA Name
24902,53171,WI,16980,"Chicago-Naperville-Joliet, IL-IN-WI MSA"
24903,53172,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24904,53176,WI,99047,WI NONMETROPOLITAN AREA
24905,53177,WI,39540,"Racine, WI MSA"
24906,53178,WI,99047,WI NONMETROPOLITAN AREA
24907,53179,WI,16980,"Chicago-Naperville-Joliet, IL-IN-WI MSA"
24908,53181,WI,16980,"Chicago-Naperville-Joliet, IL-IN-WI MSA"
24909,53182,WI,39540,"Racine, WI MSA"
24910,53183,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24911,53184,WI,99047,WI NONMETROPOLITAN AREA
24912,53185,WI,39540,"Racine, WI MSA"
24913,53186,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24914,53187,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24915,53188,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24916,53189,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24917,53190,WI,99047,WI NONMETROPOLITAN AREA
24918,53191,WI,99047,WI NONMETROPOLITAN AREA
24919,53192,WI,16980,"Chicago-Naperville-Joliet, IL-IN-WI MSA"
24920,53194,WI,16980,"Chicago-Naperville-Joliet, IL-IN-WI MSA"
24921,53195,WI,99047,WI NONMETROPOLITAN AREA
24922,53199,WI,16980,"Chicago-Naperville-Joliet, IL-IN-WI MSA"
24923,53201,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24924,53202,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24925,53203,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24926,53204,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24927,53205,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24928,53206,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24929,53207,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24930,53208,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24931,53209,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24932,53210,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24933,53211,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24934,53212,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24935,53213,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24936,53214,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24937,53215,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24938,53216,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24939,53217,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24940,53218,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24941,53219,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24942,53220,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24943,53221,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24944,53222,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24945,53223,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24946,53224,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24947,53225,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24948,53226,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24949,53227,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24950,53228,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24951,53233,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24952,53234,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24953,53235,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24954,53237,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24955,53244,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24956,53259,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24957,53263,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24958,53267,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24959,53268,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24960,53270,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24961,53274,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24962,53277,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24963,53278,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24964,53280,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24967,ZIP CODE,STATE,MSA No.,MSA Name
24968,53281,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24969,53284,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24970,53285,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24971,53288,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24972,53290,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24973,53293,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24974,53295,WI,33340,"Milwaukee-Waukesha-West Allis, WI MSA"
24975,53401,WI,39540,"Racine, WI MSA"
24976,53402,WI,39540,"Racine, WI MSA"
24977,53403,WI,39540,"Racine, WI MSA"
24978,53404,WI,39540,"Racine, WI MSA"
24979,53405,WI,39540,"Racine, WI MSA"
24980,53406,WI,39540,"Racine, WI MSA"
24981,53407,WI,39540,"Racine, WI MSA"
24982,53408,WI,39540,"Racine, WI MSA"
24983,53490,WI,39540,"Racine, WI MSA"
24984,53501,WI,27500,"Janesville, WI MSA"
24985,53502,WI,99047,WI NONMETROPOLITAN AREA
24986,53503,WI,31540,"Madison, WI MSA"
24987,53504,WI,99047,WI NONMETROPOLITAN AREA
24988,53505,WI,27500,"Janesville, WI MSA"
24989,53506,WI,31540,"Madison, WI MSA"
24990,53507,WI,31540,"Madison, WI MSA"
24991,53508,WI,31540,"Madison, WI MSA"
24992,53510,WI,99047,WI NONMETROPOLITAN AREA
24993,53511,WI,27500,"Janesville, WI MSA"
24994,53512,WI,27500,"Janesville, WI MSA"
24995,53515,WI,31540,"Madison, WI MSA"
24996,53516,WI,99047,WI NONMETROPOLITAN AREA
24997,53517,WI,31540,"Madison, WI MSA"
24998,53518,WI,99047,WI NONMETROPOLITAN AREA
24999,53520,WI,99047,WI NONMETROPOLITAN AREA
25000,53521,WI,99047,WI NONMETROPOLITAN AREA
25001,53522,WI,99047,WI NONMETROPOLITAN AREA
25002,53523,WI,31540,"Madison, WI MSA"
25003,53525,WI,27500,"Janesville, WI MSA"
25004,53526,WI,31540,"Madison, WI MSA"
25005,53527,WI,31540,"Madison, WI MSA"
25006,53528,WI,31540,"Madison, WI MSA"
25007,53529,WI,31540,"Madison, WI MSA"
25008,53530,WI,99047,WI NONMETROPOLITAN AREA
25009,53531,WI,31540,"Madison, WI MSA"
25010,53532,WI,31540,"Madison, WI MSA"
25011,53533,WI,31540,"Madison, WI MSA"
25012,53534,WI,27500,"Janesville, WI MSA"
25013,53535,WI,31540,"Madison, WI MSA"
25014,53536,WI,27500,"Janesville, WI MSA"
25015,53537,WI,27500,"Janesville, WI MSA"
25016,53538,WI,99047,WI NONMETROPOLITAN AREA
25017,53540,WI,99047,WI NONMETROPOLITAN AREA
25018,53541,WI,99047,WI NONMETROPOLITAN AREA
25019,53542,WI,27500,"Janesville, WI MSA"
25020,53543,WI,31540,"Madison, WI MSA"
25021,53544,WI,31540,"Madison, WI MSA"
25022,53545,WI,27500,"Janesville, WI MSA"
25023,53546,WI,27500,"Janesville, WI MSA"
25024,53547,WI,27500,"Janesville, WI MSA"
25025,53548,WI,27500,"Janesville, WI MSA"
25026,53549,WI,99047,WI NONMETROPOLITAN AREA
25027,53550,WI,99047,WI NONMETROPOLITAN AREA
25028,53551,WI,99047,WI NONMETROPOLITAN AREA
25029,53553,WI,31540,"Madison, WI MSA"
25030,53554,WI,99047,WI NONMETROPOLITAN AREA
25033,ZIP CODE,STATE,MSA No.,MSA Name
25034,53555,WI,31540,"Madison, WI MSA"
25035,53556,WI,99047,WI NONMETROPOLITAN AREA
25036,53557,WI,99047,WI NONMETROPOLITAN AREA
25037,53558,WI,31540,"Madison, WI MSA"
25038,53559,WI,31540,"Madison, WI MSA"
25039,53560,WI,31540,"Madison, WI MSA"
25040,53561,WI,99047,WI NONMETROPOLITAN AREA
25041,53562,WI,31540,"Madison, WI MSA"
25042,53563,WI,27500,"Janesville, WI MSA"
25043,53565,WI,31540,"Madison, WI MSA"
25044,53566,WI,99047,WI NONMETROPOLITAN AREA
25045,53569,WI,99047,WI NONMETROPOLITAN AREA
25046,53570,WI,99047,WI NONMETROPOLITAN AREA
25047,53571,WI,31540,"Madison, WI MSA"
25048,53572,WI,31540,"Madison, WI MSA"
25049,53573,WI,99047,WI NONMETROPOLITAN AREA
25050,53574,WI,99047,WI NONMETROPOLITAN AREA
25051,53575,WI,31540,"Madison, WI MSA"
25052,53576,WI,27500,"Janesville, WI MSA"
25053,53577,WI,99047,WI NONMETROPOLITAN AREA
25054,53578,WI,99047,WI NONMETROPOLITAN AREA
25055,53579,WI,99047,WI NONMETROPOLITAN AREA
25056,53580,WI,31540,"Madison, WI MSA"
25057,53581,WI,99047,WI NONMETROPOLITAN AREA
25058,53582,WI,31540,"Madison, WI MSA"
25059,53583,WI,99047,WI NONMETROPOLITAN AREA
25060,53584,WI,99047,WI NONMETROPOLITAN AREA
25061,53585,WI,99047,WI NONMETROPOLITAN AREA
25062,53586,WI,99047,WI NONMETROPOLITAN AREA
25063,53587,WI,99047,WI NONMETROPOLITAN AREA
25064,53588,WI,99047,WI NONMETROPOLITAN AREA
25065,53589,WI,31540,"Madison, WI MSA"
25066,53590,WI,31540,"Madison, WI MSA"
25067,53591,WI,31540,"Madison, WI MSA"
25068,53593,WI,31540,"Madison, WI MSA"
25069,53594,WI,99047,WI NONMETROPOLITAN AREA
25070,53595,WI,31540,"Madison, WI MSA"
25071,53596,WI,31540,"Madison, WI MSA"
25072,53597,WI,31540,"Madison, WI MSA"
25073,53598,WI,31540,"Madison, WI MSA"
25074,53599,WI,99047,WI NONMETROPOLITAN AREA
25075,53701,WI,31540,"Madison, WI MSA"
25076,53702,WI,31540,"Madison, WI MSA"
25077,53703,WI,31540,"Madison, WI MSA"
25078,53704,WI,31540,"Madison, WI MSA"
25079,53705,WI,31540,"Madison, WI MSA"
25080,53706,WI,31540,"Madison, WI MSA"
25081,53707,WI,31540,"Madison, WI MSA"
25082,53708,WI,31540,"Madison, WI MSA"
25083,53709,WI,31540,"Madison, WI MSA"
25084,53710,WI,31540,"Madison, WI MSA"
25085,53711,WI,31540,"Madison, WI MSA"
25086,53713,WI,31540,"Madison, WI MSA"
25087,53714,WI,31540,"Madison, WI MSA"
25088,53715,WI,31540,"Madison, WI MSA"
25089,53716,WI,31540,"Madison, WI MSA"
25090,53717,WI,31540,"Madison, WI MSA"
25091,53718,WI,31540,"Madison, WI MSA"
25092,53719,WI,31540,"Madison, WI MSA"
25093,53725,WI,31540,"Madison, WI MSA"
25094,53726,WI,31540,"Madison, WI MSA"
25095,53744,WI,31540,"Madison, WI MSA"
25096,53774,WI,31540,"Madison, WI MSA"
25099,ZIP CODE,STATE,MSA No.,MSA Name
25100,53777,WI,31540,"Madison, WI MSA"
25101,53778,WI,31540,"Madison, WI MSA"
25102,53779,WI,31540,"Madison, WI MSA"
25103,53780,WI,31540,"Madison, WI MSA"
25104,53782,WI,31540,"Madison, WI MSA"
25105,53783,WI,31540,"Madison, WI MSA"
25106,53784,WI,31540,"Madison, WI MSA"
25107,53785,WI,31540,"Madison, WI MSA"
25108,53786,WI,31540,"Madison, WI MSA"
25109,53787,WI,31540,"Madison, WI MSA"
25110,53788,WI,31540,"Madison, WI MSA"
25111,53789,WI,31540,"Madison, WI MSA"
25112,53790,WI,31540,"Madison, WI MSA"
25113,53791,WI,31540,"Madison, WI MSA"
25114,53792,WI,31540,"Madison, WI MSA"
25115,53793,WI,31540,"Madison, WI MSA"
25116,53794,WI,31540,"Madison, WI MSA"
25117,53801,WI,99047,WI NONMETROPOLITAN AREA
25118,53802,WI,99047,WI NONMETROPOLITAN AREA
25119,53803,WI,99047,WI NONMETROPOLITAN AREA
25120,53804,WI,99047,WI NONMETROPOLITAN AREA
25121,53805,WI,99047,WI NONMETROPOLITAN AREA
25122,53806,WI,99047,WI NONMETROPOLITAN AREA
25123,53807,WI,99047,WI NONMETROPOLITAN AREA
25124,53808,WI,99047,WI NONMETROPOLITAN AREA
25125,53809,WI,99047,WI NONMETROPOLITAN AREA
25126,53810,WI,99047,WI NONMETROPOLITAN AREA
25127,53811,WI,99047,WI NONMETROPOLITAN AREA
25128,53812,WI,99047,WI NONMETROPOLITAN AREA
25129,53813,WI,99047,WI NONMETROPOLITAN AREA
25130,53816,WI,99047,WI NONMETROPOLITAN AREA
25131,53817,WI,99047,WI NONMETROPOLITAN AREA
25132,53818,WI,99047,WI NONMETROPOLITAN AREA
25133,53820,WI,99047,WI NONMETROPOLITAN AREA
25134,53821,WI,99047,WI NONMETROPOLITAN AREA
25135,53824,WI,99047,WI NONMETROPOLITAN AREA
25136,53825,WI,99047,WI NONMETROPOLITAN AREA
25137,53826,WI,99047,WI NONMETROPOLITAN AREA
25138,53827,WI,99047,WI NONMETROPOLITAN AREA
25139,53901,WI,31540,"Madison, WI MSA"
25140,53910,WI,99047,WI NONMETROPOLITAN AREA
25141,53911,WI,31540,"Madison, WI MSA"
25142,53913,WI,99047,WI NONMETROPOLITAN AREA
25143,53916,WI,99047,WI NONMETROPOLITAN AREA
25144,53917,WI,99047,WI NONMETROPOLITAN AREA
25145,53919,WI,22540,"Fond du Lac, WI MSA"
25146,53920,WI,99047,WI NONMETROPOLITAN AREA
25147,53922,WI,99047,WI NONMETROPOLITAN AREA
25148,53923,WI,31540,"Madison, WI MSA"
25149,53924,WI,99047,WI NONMETROPOLITAN AREA
25150,53925,WI,31540,"Madison, WI MSA"
25151,53926,WI,99047,WI NONMETROPOLITAN AREA
25152,53927,WI,99047,WI NONMETROPOLITAN AREA
25153,53928,WI,31540,"Madison, WI MSA"
25154,53929,WI,99047,WI NONMETROPOLITAN AREA
25155,53930,WI,99047,WI NONMETROPOLITAN AREA
25156,53931,WI,22540,"Fond du Lac, WI MSA"
25157,53932,WI,31540,"Madison, WI MSA"
25158,53933,WI,99047,WI NONMETROPOLITAN AREA
25159,53934,WI,99047,WI NONMETROPOLITAN AREA
25160,53935,WI,31540,"Madison, WI MSA"
25161,53936,WI,99047,WI NONMETROPOLITAN AREA
25162,53937,WI,99047,WI NONMETROPOLITAN AREA
25165,ZIP CODE,STATE,MSA No.,MSA Name
25166,53939,WI,99047,WI NONMETROPOLITAN AREA
25167,53940,WI,99047,WI NONMETROPOLITAN AREA
25168,53941,WI,99047,WI NONMETROPOLITAN AREA
25169,53942,WI,99047,WI NONMETROPOLITAN AREA
25170,53943,WI,99047,WI NONMETROPOLITAN AREA
25171,53944,WI,99047,WI NONMETROPOLITAN AREA
25172,53946,WI,99047,WI NONMETROPOLITAN AREA
25173,53947,WI,99047,WI NONMETROPOLITAN AREA
25174,53948,WI,99047,WI NONMETROPOLITAN AREA
25175,53949,WI,99047,WI NONMETROPOLITAN AREA
25176,53950,WI,99047,WI NONMETROPOLITAN AREA
25177,53951,WI,99047,WI NONMETROPOLITAN AREA
25178,53952,WI,99047,WI NONMETROPOLITAN AREA
25179,53953,WI,99047,WI NONMETROPOLITAN AREA
25180,53954,WI,31540,"Madison, WI MSA"
25181,53955,WI,31540,"Madison, WI MSA"
25182,53956,WI,99047,WI NONMETROPOLITAN AREA
25183,53957,WI,31540,"Madison, WI MSA"
25184,53958,WI,99047,WI NONMETROPOLITAN AREA
25185,53959,WI,99047,WI NONMETROPOLITAN AREA
25186,53960,WI,31540,"Madison, WI MSA"
25187,53961,WI,99047,WI NONMETROPOLITAN AREA
25188,53962,WI,99047,WI NONMETROPOLITAN AREA
25189,53963,WI,99047,WI NONMETROPOLITAN AREA
25190,53964,WI,99047,WI NONMETROPOLITAN AREA
25191,53965,WI,31540,"Madison, WI MSA"
25192,53968,WI,99047,WI NONMETROPOLITAN AREA
25193,53969,WI,31540,"Madison, WI MSA"
25194,54001,WI,99047,WI NONMETROPOLITAN AREA
25195,54002,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25196,54003,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25197,54004,WI,99047,WI NONMETROPOLITAN AREA
25198,54005,WI,99047,WI NONMETROPOLITAN AREA
25199,54006,WI,99047,WI NONMETROPOLITAN AREA
25200,54007,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25201,54009,WI,99047,WI NONMETROPOLITAN AREA
25202,54010,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25203,54011,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25204,54012,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25205,54013,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25206,54014,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25207,54015,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25208,54016,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25209,54017,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25210,54020,WI,99047,WI NONMETROPOLITAN AREA
25211,54021,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25212,54022,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25213,54023,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25214,54024,WI,99047,WI NONMETROPOLITAN AREA
25215,54025,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25216,54026,WI,99047,WI NONMETROPOLITAN AREA
25217,54027,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25218,54028,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25219,54082,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA"
25220,54101,WI,24580,"Green Bay, WI MSA"
25221,54102,WI,99047,WI NONMETROPOLITAN AREA
25222,54103,WI,99047,WI NONMETROPOLITAN AREA
25223,54104,WI,99047,WI NONMETROPOLITAN AREA
25224,54106,WI,11540,"Appleton, WI MSA"
25225,54107,WI,99047,WI NONMETROPOLITAN AREA
25226,54110,WI,11540,"Appleton, WI MSA"
25227,54111,WI,99047,WI NONMETROPOLITAN AREA
25228,54112,WI,99047,WI NONMETROPOLITAN AREA
25231,ZIP CODE,STATE,MSA No.,MSA Name
25232,54113,WI,11540,"Appleton, WI MSA"
25233,54114,WI,99047,WI NONMETROPOLITAN AREA
25234,54115,WI,24580,"Green Bay, WI MSA"
25235,54119,WI,99047,WI NONMETROPOLITAN AREA
25236,54120,WI,99047,WI NONMETROPOLITAN AREA
25237,54121,WI,99047,WI NONMETROPOLITAN AREA
25238,54123,WI,11540,"Appleton, WI MSA"
25239,54124,WI,24580,"Green Bay, WI MSA"
25240,54125,WI,99047,WI NONMETROPOLITAN AREA
25241,54126,WI,24580,"Green Bay, WI MSA"
25242,54127,WI,99047,WI NONMETROPOLITAN AREA
25243,54128,WI,99047,WI NONMETROPOLITAN AREA
25244,54129,WI,11540,"Appleton, WI MSA"
25245,54130,WI,11540,"Appleton, WI MSA"
25246,54131,WI,11540,"Appleton, WI MSA"
25247,54135,WI,99047,WI NONMETROPOLITAN AREA
25248,54136,WI,11540,"Appleton, WI MSA"
25249,54137,WI,99047,WI NONMETROPOLITAN AREA
25250,54138,WI,24580,"Green Bay, WI MSA"
25251,54139,WI,24580,"Green Bay, WI MSA"
25252,54140,WI,11540,"Appleton, WI MSA"
25253,54141,WI,24580,"Green Bay, WI MSA"
25254,54143,WI,99047,WI NONMETROPOLITAN AREA
25255,54149,WI,24580,"Green Bay, WI MSA"
25256,54150,WI,99047,WI NONMETROPOLITAN AREA
25257,54151,WI,99047,WI NONMETROPOLITAN AREA
25258,54152,WI,11540,"Appleton, WI MSA"
25259,54153,WI,24580,"Green Bay, WI MSA"
25260,54154,WI,24580,"Green Bay, WI MSA"
25261,54155,WI,11540,"Appleton, WI MSA"
25262,54156,WI,99047,WI NONMETROPOLITAN AREA
25263,54157,WI,99047,WI NONMETROPOLITAN AREA
25264,54159,WI,99047,WI NONMETROPOLITAN AREA
25265,54160,WI,11540,"Appleton, WI MSA"
25266,54161,WI,99047,WI NONMETROPOLITAN AREA
25267,54162,WI,24580,"Green Bay, WI MSA"
25268,54165,WI,11540,"Appleton, WI MSA"
25269,54166,WI,99047,WI NONMETROPOLITAN AREA
25270,54169,WI,11540,"Appleton, WI MSA"
25271,54170,WI,11540,"Appleton, WI MSA"
25272,54171,WI,24580,"Green Bay, WI MSA"
25273,54173,WI,24580,"Green Bay, WI MSA"
25274,54174,WI,24580,"Green Bay, WI MSA"
25275,54175,WI,24580,"Green Bay, WI MSA"
25276,54177,WI,99047,WI NONMETROPOLITAN AREA
25277,54180,WI,24580,"Green Bay, WI MSA"
25278,54182,WI,99047,WI NONMETROPOLITAN AREA
25279,54201,WI,24580,"Green Bay, WI MSA"
25280,54202,WI,99047,WI NONMETROPOLITAN AREA
25281,54203,WI,99047,WI NONMETROPOLITAN AREA
25282,54204,WI,99047,WI NONMETROPOLITAN AREA
25283,54205,WI,24580,"Green Bay, WI MSA"
25284,54207,WI,99047,WI NONMETROPOLITAN AREA
25285,54208,WI,24580,"Green Bay, WI MSA"
25286,54209,WI,99047,WI NONMETROPOLITAN AREA
25287,54210,WI,99047,WI NONMETROPOLITAN AREA
25288,54211,WI,99047,WI NONMETROPOLITAN AREA
25289,54212,WI,99047,WI NONMETROPOLITAN AREA
25290,54213,WI,99047,WI NONMETROPOLITAN AREA
25291,54214,WI,99047,WI NONMETROPOLITAN AREA
25292,54215,WI,99047,WI NONMETROPOLITAN AREA
25293,54216,WI,24580,"Green Bay, WI MSA"
25294,54217,WI,24580,"Green Bay, WI MSA"
25297,ZIP CODE,STATE,MSA No.,MSA Name
25298,54220,WI,99047,WI NONMETROPOLITAN AREA
25299,54221,WI,99047,WI NONMETROPOLITAN AREA
25300,54226,WI,99047,WI NONMETROPOLITAN AREA
25301,54227,WI,99047,WI NONMETROPOLITAN AREA
25302,54228,WI,99047,WI NONMETROPOLITAN AREA
25303,54229,WI,24580,"Green Bay, WI MSA"
25304,54230,WI,99047,WI NONMETROPOLITAN AREA
25305,54232,WI,99047,WI NONMETROPOLITAN AREA
25306,54234,WI,99047,WI NONMETROPOLITAN AREA
25307,54235,WI,99047,WI NONMETROPOLITAN AREA
25308,54240,WI,99047,WI NONMETROPOLITAN AREA
25309,54241,WI,99047,WI NONMETROPOLITAN AREA
25310,54245,WI,99047,WI NONMETROPOLITAN AREA
25311,54246,WI,99047,WI NONMETROPOLITAN AREA
25312,54247,WI,99047,WI NONMETROPOLITAN AREA
25313,54301,WI,24580,"Green Bay, WI MSA"
25314,54302,WI,24580,"Green Bay, WI MSA"
25315,54303,WI,24580,"Green Bay, WI MSA"
25316,54304,WI,24580,"Green Bay, WI MSA"
25317,54305,WI,24580,"Green Bay, WI MSA"
25318,54306,WI,24580,"Green Bay, WI MSA"
25319,54307,WI,24580,"Green Bay, WI MSA"
25320,54308,WI,24580,"Green Bay, WI MSA"
25321,54311,WI,24580,"Green Bay, WI MSA"
25322,54313,WI,24580,"Green Bay, WI MSA"
25323,54324,WI,24580,"Green Bay, WI MSA"
25324,54344,WI,24580,"Green Bay, WI MSA"
25325,54401,WI,48140,"Wausau, WI MSA"
25326,54402,WI,48140,"Wausau, WI MSA"
25327,54403,WI,48140,"Wausau, WI MSA"
25328,54404,WI,99047,WI NONMETROPOLITAN AREA
25329,54405,WI,99047,WI NONMETROPOLITAN AREA
25330,54406,WI,99047,WI NONMETROPOLITAN AREA
25331,54407,WI,99047,WI NONMETROPOLITAN AREA
25332,54408,WI,48140,"Wausau, WI MSA"
25333,54409,WI,99047,WI NONMETROPOLITAN AREA
25334,54410,WI,99047,WI NONMETROPOLITAN AREA
25335,54411,WI,48140,"Wausau, WI MSA"
25336,54412,WI,99047,WI NONMETROPOLITAN AREA
25337,54413,WI,99047,WI NONMETROPOLITAN AREA
25338,54414,WI,99047,WI NONMETROPOLITAN AREA
25339,54415,WI,99047,WI NONMETROPOLITAN AREA
25340,54416,WI,99047,WI NONMETROPOLITAN AREA
25341,54417,WI,48140,"Wausau, WI MSA"
25342,54418,WI,99047,WI NONMETROPOLITAN AREA
25343,54420,WI,99047,WI NONMETROPOLITAN AREA
25344,54421,WI,99047,WI NONMETROPOLITAN AREA
25345,54422,WI,99047,WI NONMETROPOLITAN AREA
25346,54423,WI,99047,WI NONMETROPOLITAN AREA
25347,54424,WI,99047,WI NONMETROPOLITAN AREA
25348,54425,WI,99047,WI NONMETROPOLITAN AREA
25349,54426,WI,48140,"Wausau, WI MSA"
25350,54427,WI,48140,"Wausau, WI MSA"
25351,54428,WI,99047,WI NONMETROPOLITAN AREA
25352,54429,WI,48140,"Wausau, WI MSA"
25353,54430,WI,99047,WI NONMETROPOLITAN AREA
25354,54432,WI,48140,"Wausau, WI MSA"
25355,54433,WI,99047,WI NONMETROPOLITAN AREA
25356,54434,WI,99047,WI NONMETROPOLITAN AREA
25357,54435,WI,99047,WI NONMETROPOLITAN AREA
25358,54436,WI,99047,WI NONMETROPOLITAN AREA
25359,54437,WI,99047,WI NONMETROPOLITAN AREA
25360,54439,WI,99047,WI NONMETROPOLITAN AREA
25363,ZIP CODE,STATE,MSA No.,MSA Name
25364,54440,WI,48140,"Wausau, WI MSA"
25365,54441,WI,99047,WI NONMETROPOLITAN AREA
25366,54442,WI,99047,WI NONMETROPOLITAN AREA
25367,54443,WI,99047,WI NONMETROPOLITAN AREA
25368,54444,WI,99047,WI NONMETROPOLITAN AREA
25369,54446,WI,99047,WI NONMETROPOLITAN AREA
25370,54447,WI,99047,WI NONMETROPOLITAN AREA
25371,54448,WI,48140,"Wausau, WI MSA"
25372,54449,WI,99047,WI NONMETROPOLITAN AREA
25373,54450,WI,99047,WI NONMETROPOLITAN AREA
25374,54451,WI,99047,WI NONMETROPOLITAN AREA
25375,54452,WI,99047,WI NONMETROPOLITAN AREA
25376,54454,WI,99047,WI NONMETROPOLITAN AREA
25377,54455,WI,48140,"Wausau, WI MSA"
25378,54456,WI,99047,WI NONMETROPOLITAN AREA
25379,54457,WI,99047,WI NONMETROPOLITAN AREA
25380,54458,WI,99047,WI NONMETROPOLITAN AREA
